city_id,city,country_code,country_name,continent,1980-1982,1983-1985,1986-1988,1989-1991,1992-1994,1995-1997,1998-2000,2001-2003,2004-2006,2007-2009,2010-2012,2013-2014
Govan Mbeki_ZA,Govan Mbeki,ZA,South Africa,Africa,No patents,No patents,No patents,Very Low,Low,No patents,Very Low,Medium,High,Medium,High,High
Governador Valadares_BR,Governador Valadares,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Medium,High,Medium
Grajaú_BR,Grajaú,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents
Gramado_BR,Gramado,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Low,Low,Very Low
Gravatal_BR,Gravatal,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Low
Gravataí_BR,Gravataí,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,High,High
Greater Kokstad_ZA,Greater Kokstad,ZA,South Africa,Africa,No patents,No patents,Low,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
Greater Tubatse_ZA,Greater Tubatse,ZA,South Africa,Africa,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Low
Greater Tzaneen_ZA,Greater Tzaneen,ZA,South Africa,Africa,No patents,No patents,No patents,No patents,Very Low,Low,No patents,No patents,No patents,No patents,Low,No patents
Guadalajara_MX,Guadalajara,MX,Mexico,Latin America,Very High,High,Medium,Low,Medium,High,Very High,Very High,Very High,Very High,Very High,Very High
Guadalupe Victoria_MX,Guadalupe Victoria,MX,Mexico,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
Guadalupe_MX,Guadalupe,MX,Mexico,Latin America,Medium,Low,Very Low,Very Low,Medium,Medium,Medium,High,High,High,High,High
Guama_BR,Guama,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low,Medium,High
Guan_CN,Guan,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Guanajuato_MX,Guanajuato,MX,Mexico,Latin America,No patents,No patents,No patents,Low,No patents,Medium,Low,Medium,High,Very High,Very High,Very High
Guang'an_CN,Guang'an,CN,China,Asia,No patents,No patents,High,Medium,Medium,High,High,Medium,Very High,Very High,Very High,Very High
Guanghan_CN,Guanghan,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low,High,Medium
Guangnan_CN,Guangnan,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,No patents,No patents
Guangyuan_CN,Guangyuan,CN,China,Asia,Very High,High,High,High,High,High,High,High,Very High,Very High,Very High,Very High
Guangzhou_CN,Guangzhou,CN,China,Asia,No patents,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High
Guanling Buyei and Miao_CN,Guanling Buyei and Miao,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,Low,No patents
Guapiaçu_BR,Guapiaçu,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Guapimirim_BR,Guapimirim,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Guaporé_BR,Guaporé,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium
Guaraciaba_BR,Guaraciaba,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium
Guaramirim_BR,Guaramirim,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Guarantã_BR,Guarantã,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Guarapari_BR,Guarapari,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Very Low,Medium,Medium,Medium
Guarapuava_BR,Guarapuava,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Medium,High,Very High
Guararema_BR,Guararema,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,Low,Very Low,Low,Medium,No patents,No patents
Guaratiba_BR,Guaratiba,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low,Very Low,Medium
Guaratinguetá_BR,Guaratinguetá,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,Very Low,Medium,No patents,Low,High,Very Low,High
Guaratuba_BR,Guaratuba,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Guarujá_BR,Guarujá,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,Low,No patents,Medium
Guarulhos_BR,Guarulhos,BR,Brazil,Latin America,Very Low,Very Low,No patents,No patents,No patents,Low,Very Low,Medium,High,High,High,Very High
Guará_BR,Guará,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Medium
Guasave_MX,Guasave,MX,Mexico,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
Guata_BR,Guata,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Guatambú_BR,Guatambú,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Guaxupé_BR,Guaxupé,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,High
Guaymas_MX,Guaymas,MX,Mexico,Latin America,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,Medium,Low,Medium,Medium
Guaíba_BR,Guaíba,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,High,No patents,Very Low,Low
Gubbi_IN,Gubbi,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Low,No patents,Low,Medium
Gudalur_IN,Gudalur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Medium,No patents
Gudivada_IN,Gudivada,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Medium,Low
Gudiyattam_IN,Gudiyattam,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,High,High
Gudur_IN,Gudur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low,Medium
Guiding_CN,Guiding,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents
Guigang_CN,Guigang,CN,China,Asia,No patents,No patents,Medium,Medium,High,High,High,Very High,Very High,Very High,Very High,High
Guilin_CN,Guilin,CN,China,Asia,No patents,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High
Guimarães_BR,Guimarães,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Guiyang_CN,Guiyang,CN,China,Asia,No patents,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High
Gujiao_CN,Gujiao,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents
Gulbarga_IN,Gulbarga,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,Medium,Medium,High,Medium
Gulha_IN,Gulha,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Gummidipundi_IN,Gummidipundi,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Guna_IN,Guna,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,No patents,No patents,Medium
Gunnaur_IN,Gunnaur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Guntur_IN,Guntur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,High,High,High,High
Gunupur_IN,Gunupur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High
Gurdaspur_IN,Gurdaspur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Gurgaon_IN,Gurgaon,IN,India,Asia,No patents,Very Low,Very Low,Low,Very Low,Medium,High,Very High,Very High,Very High,Very High,Very High
Gurupi_BR,Gurupi,BR,Brazil,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Very Low,No patents,Medium
Guruzala_IN,Guruzala,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Very Low
Gustavo Díaz Ordáz_MX,Gustavo Díaz Ordáz,MX,Mexico,Latin America,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents
Guwahati_IN,Guwahati,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Medium,Medium,High,Very High
Guyuan_CN,Guyuan,CN,China,Asia,No patents,No patents,Very Low,Low,Medium,Very Low,Low,High,High,High,High,Very High
Gwalior_IN,Gwalior,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Very Low,Low,Medium,High,High
Gyaca_CN,Gyaca,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents
Gyirong_CN,Gyirong,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
Gêrzê_CN,Gêrzê,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Gölbaşı_TR,Gölbaşı,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents
Gölcük_TR,Gölcük,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,Medium,High
Gömeç_TR,Gömeç,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents
Gülşehir_TR,Gülşehir,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Gümüshane_TR,Gümüshane,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Hacılar_TR,Hacılar,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,Very Low,Low,No patents,No patents,High,Low,No patents
Hadgaon_IN,Hadgaon,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Hagaribommanahalli_IN,Hagaribommanahalli,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Haidargarh_IN,Haidargarh,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents
Haikou_CN,Haikou,CN,China,Asia,No patents,No patents,Medium,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High
Hailin_CN,Hailin,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents,Medium
Haimen_CN,Haimen,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,High,High,High
Haining_CN,Haining,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Low,No patents,Very Low,Low
Haiyan_CN,Haiyan,CN,China,Asia,No patents,No patents,Very Low,No patents,No patents,Very Low,Very Low,No patents,Low,No patents,No patents,No patents
Haiyang_CN,Haiyang,CN,China,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Hajipur_IN,Hajipur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low
Haldwani_IN,Haldwani,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents,Low,Very Low,Low
Haliyal_IN,Haliyal,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low
Halol_IN,Halol,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Hami_CN,Hami,CN,China,Asia,No patents,No patents,No patents,Medium,Medium,Medium,High,High,High,Very High,Very High,High
Hamirpur_IN,Hamirpur,IN,India,Asia,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Very Low
Hamur_TR,Hamur,TR,Turkey,Asia,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,Very Low,No patents,No patents,No patents
