name,ccode,conflict,ongoing,year,time,t2,t3,hhi,population,GDPpc,dem,colfra,colbrit,LandArea,f1conflict,f2conflict,l1hhi,hhi2,AidgdpMovAvg4,AidgdpMovAvg5,AidgdpDrop4_15,AidgdpDrop4_5,AidgdpDrop5_5,AidgdpDrop5_15,hhiAidpopDrop4_15,hhiAidDrop4_15,gdp_time,gdp_t2,gdp_t3,l1GDPpc,l1LandArea,l1dem,l1population,reerus2,l1reerus2,l1dem2,hhiAidgdpDrop4_15,hhiAidgdpDrop5_15,hhiAidDrop5_15,hhiAidgdpDrop4_5,hhiAidgdpDrop5_5,disasters,f1AidgdpDrop5_15,l1disasters,f1GDPpc,f1dem,f1population,f1disasters,l1AidgdpMovAvg5,f1AidgdpMovAvg5,AidgdpDrop4_20,AidgdpDrop4_10,AidgdpDrop5_20,AidgdpDrop5_10,hhiAidgdpDrop4_20,hhiAidgdpDrop4_10,hhiAidgdpDrop5_20,hhiAidgdpDrop5_10,r_ccode,totprog_f,totcom,progshare,alltied,tiedshare,ShareNGODisb,ShareGovDisb,DepAidgdpMovAvg5
Papua New Guinea,910,0,0,1980,11,121,1331,.92102391,3199016,8.6331444,2,0,1,45286,0,0,.93008024,.84828502,3.2349703e-07,3.4500326e-07,1,0,1,1,.92102391,.92102391,1,1,1,9.2213354,45286,2,3125498,98.853333,96.933334,2,.92102391,.92102391,.92102391,0,.92102391,1,1,1,8.4773321,2,3278369,0,3.6416165e-07,3.1527748e-07,1,1,1,1,.92102391,.92102391,.92102391,.92102391,910,264357.34,286604.66,.92237628,0,0,,,-6.2603945e-08
Papua New Guinea,910,0,0,1981,12,144,1728,.85381895,3278369,8.4773321,2,0,1,45286,0,0,.92102391,.72900683,3.1051837e-07,3.1527748e-07,1,0,0,1,.85381895,.85381895,1,1,1,8.6331444,45286,2,3199016,106.25417,98.853333,2,.85381895,.85381895,.85381895,0,0,0,1,1,8.2616816,2,3363063,0,3.4500326e-07,3.0322559e-07,1,1,1,1,.85381895,.85381895,.85381895,.85381895,910,277400,281998.25,.98369408,0,0,,,-4.1223082e-08
Papua New Guinea,910,0,0,1982,13,169,2197,.88733965,3363063,8.2616816,2,0,1,45286,0,0,.85381895,.78737164,2.9156257e-07,3.0322559e-07,1,0,1,1,.88733965,.88733965,1,1,1,8.4773321,45286,2,3278369,117.98417,106.25417,2,.88733965,.88733965,.88733965,0,.88733965,0,1,0,8.2626753,2,3452030,4,3.1527748e-07,2.8332329e-07,1,1,1,1,.88733965,.88733965,.88733965,.88733965,910,260795.08,386819.81,.67420298,0,0,,,-5.2859360e-08
Papua New Guinea,910,0,0,1983,14,196,2744,.91440564,3452030,8.2626753,2,0,1,45286,0,0,.88733965,.83613765,2.7414566e-07,2.8332329e-07,1,0,0,1,.91440564,0,1,1,1,8.2616816,45286,2,3363063,121.41333,117.98417,2,.91440564,.91440564,.91440564,0,0,4,0,0,7.5871325,2,3543637,0,3.0322559e-07,2.6895387e-07,1,1,1,1,.91440564,.91440564,.91440564,.91440564,910,260050.55,288349,.90186042,0,0,,,-3.5136502e-08
Papua New Guinea,910,0,0,1984,15,225,3375,.83932602,3543637,7.5871325,2,0,1,45286,0,0,.91440564,.70446819,2.6375167e-07,2.6895387e-07,0,0,0,0,0,0,1,1,1,8.2626753,45286,2,3452030,127.43833,121.41333,2,0,0,0,0,0,0,1,4,7.3699131,2,3636726,1,2.8332329e-07,2.6352694e-07,0,0,0,0,0,0,0,0,910,263002.03,277732.41,.946962,463.09641,.0016674194,,,-6.3259131e-09
Papua New Guinea,910,0,0,1985,16,256,4096,.88156325,3636726,7.3699131,2,0,1,45286,0,0,.83932602,.77715373,2.5880885e-07,2.6352694e-07,1,0,0,1,0,0,2,4,8,7.5871325,45286,2,3543637,131.52834,127.43833,2,.88156325,.88156325,0,0,0,1,1,0,7.1877637,2,3731044,1,2.6895387e-07,2.5553823e-07,1,0,1,0,.88156325,0,.88156325,0,910,212208.94,231613.03,.91622192,0,0,,,-2.1071147e-08
Papua New Guinea,910,0,0,1986,17,289,4913,.87268192,3731044,7.1877637,2,0,1,45286,0,0,.88156325,.76157373,2.5090918e-07,2.5553823e-07,1,0,0,1,.87268192,0,1,1,1,7.3699131,45286,2,3636726,113.74833,131.52834,2,.87268192,.87268192,0,0,0,1,1,1,7.2476172,2,3827075,1,2.6352694e-07,2.4560418e-07,1,1,1,1,.87268192,.87268192,.87268192,.87268192,910,203608.64,217682.66,.93534619,13111.04,.060230061,,,-3.1154016e-08
Papua New Guinea,910,0,0,1987,18,324,5832,.77822787,3827075,7.2476172,2,0,1,45286,0,1,.87268192,.60563862,2.4441368e-07,2.4560418e-07,1,0,0,1,.77822787,.77822787,1,1,1,7.1877637,45286,2,3731044,103.40334,113.74833,2,.77822787,.77822787,.77822787,0,0,1,1,1,7.1582847,2,3925294,1,2.5553823e-07,2.3551937e-07,1,1,1,1,.77822787,.77822787,.77822787,.77822787,910,199921.63,276242.59,.72371757,621.5993,.0022501936,,,-4.5662098e-08
Papua New Guinea,910,0,0,1988,19,361,6859,.67508167,3925294,7.1582847,2,0,1,45286,1,1,.77822787,.45573527,2.3235251e-07,2.3551937e-07,1,0,0,1,.67508167,.67508167,1,1,1,7.2476172,45286,2,3827075,96.161667,103.40334,2,.67508167,.67508167,.67508167,0,0,1,1,1,6.252286,2,4026435,0,2.4560418e-07,2.2414784e-07,1,1,1,1,.67508167,.67508167,.67508167,.67508167,910,647008.06,849399.63,.761724,366.61469,.00043161627,,,-4.4190227e-08
Papua New Guinea,910,1,0,1989,20,400,8000,.68994594,4026435,6.252286,2,0,1,45286,1,0,.67508167,.4760254,2.1452780e-07,2.2414784e-07,1,0,0,1,.68994594,.68994594,1,1,1,7.1582847,45286,2,3925294,98.638336,96.161667,2,.68994594,.68994594,.68994594,0,0,0,1,1,5.7185693,2,4131073,1,2.3551937e-07,2.0885247e-07,1,1,1,1,.68994594,.68994594,.68994594,.68994594,910,0,29372.68,0,6427.8052,.21883619,,,-3.7996717e-08
Papua New Guinea,910,1,1,1990,1,1,1,.71113265,4131073,5.7185693,2,0,1,45286,0,1,.68994594,.50570965,2.0045164e-07,2.0885247e-07,0,0,0,1,.71113265,0,1,1,1,6.252286,45286,2,4026435,95.665001,98.638336,2,0,.71113265,.71113265,0,0,1,1,0,6.2111864,2,4239197,1,2.2414784e-07,1.9804331e-07,1,0,1,0,.71113265,0,.71113265,0,910,11719.666,80127.477,.14626276,42280.359,.52766371,,,-2.0442448e-08
Papua New Guinea,910,0,0,1991,1,1,1,.72061068,4239197,6.2111864,2,0,1,45286,1,1,.71113265,.51927978,1.9145810e-07,1.9804331e-07,1,0,0,1,.72061068,0,2,4,8,5.7185693,45286,2,4131073,93.373329,95.665001,2,.72061068,.72061068,0,0,0,1,1,1,5.2258811,2,4350705,2,2.0885247e-07,1.8661700e-07,1,0,1,1,.72061068,0,.72061068,.72061068,910,112.3047,162718.03,.00069017982,19212.814,.11807428,,,-3.0790670e-08
Papua New Guinea,910,1,0,1992,2,4,8,.61845052,4350705,5.2258811,2,0,1,45286,1,1,.72061068,.38248104,1.8328574e-07,1.8661700e-07,1,0,0,1,0,0,1,1,1,6.2111864,45286,2,4239197,91.464165,93.373329,2,.61845052,.61845052,0,0,0,2,1,1,5.8397231,2,4465969,3,1.9804331e-07,1.7800637e-07,1,1,1,1,.61845052,.61845052,.61845052,.61845052,910,52367.797,176315.11,.29701254,101642.21,.57648045,,,-2.9728062e-08
Papua New Guinea,910,1,1,1993,1,1,1,.78182977,4465969,5.8397231,2,0,1,45286,1,1,.61845052,.61125779,1.7467568e-07,1.7800637e-07,1,1,1,1,.78182977,.78182977,1,1,1,5.2258811,45286,2,4350705,93.772499,91.464165,2,.78182977,.78182977,.78182977,.78182977,.78182977,3,1,2,5.9682555,2,4585432,3,1.8661700e-07,1.6215039e-07,1,1,1,1,.78182977,.78182977,.78182977,.78182977,910,172237.61,219197.17,.78576565,28454.176,.12981087,,,-6.5957131e-08
Papua New Guinea,910,1,1,1994,1,1,1,.79327971,4585432,5.9682555,2,0,1,45286,1,1,.78182977,.62929267,1.5615021e-07,1.6215039e-07,1,1,1,1,.79327971,.79327971,1,1,1,5.8397231,45286,2,4465969,93.455002,93.772499,2,.79327971,.79327971,.79327971,.79327971,.79327971,3,1,3,5.7324638,2,4709349,1,1.7800637e-07,1.4537203e-07,1,1,1,1,.79327971,.79327971,.79327971,.79327971,910,165218.03,396907,.41626385,170585.78,.42978778,,,-5.9891057e-08
Papua New Guinea,910,1,1,1995,1,1,1,.7567066,4709349,5.7324638,2,0,1,45286,1,0,.79327971,.57260489,1.3461253e-07,1.4537203e-07,1,0,0,1,0,0,1,1,1,5.9682555,45286,2,4585432,93.03083,93.455002,2,.7567066,.7567066,0,0,0,1,1,3,6.3654342,2,4837876,4,1.6215039e-07,1.2916595e-07,1,1,1,1,.7567066,.7567066,.7567066,.7567066,910,0,28136.766,0,930.82062,.033082005,,,-3.7992425e-08
Papua New Guinea,910,1,1,1996,1,1,1,.63323873,4837876,6.3654342,2,0,1,45286,0,0,.7567066,.40099129,1.1964428e-07,1.2916595e-07,0,0,0,1,0,0,1,1,1,5.7324638,45286,2,4709349,96.665833,93.03083,2,0,.63323873,0,0,0,4,1,1,6.2617817,2,4970756,3,1.4537203e-07,1.1687525e-07,1,0,1,0,.63323873,0,.63323873,0,910,111363.46,359091.91,.31012523,103986.52,.28958192,,,-2.3366818e-08
Papua New Guinea,910,0,0,1997,1,1,1,.70112079,4970756,6.2617817,2,0,1,45286,0,0,.63323873,.49157035,1.0687182e-07,1.1687525e-07,0,0,0,1,0,0,2,4,8,6.3654342,45286,2,4837876,102.0325,96.665833,2,0,.70112079,0,0,0,3,0,4,6.4350352,2,5107284,2,1.2916595e-07,1.0545652e-07,0,0,1,0,0,0,.70112079,0,910,81971.656,326407.81,.25113264,94351.805,.2890611,,,-1.7079939e-08
Papua New Guinea,910,0,0,1998,2,4,8,.74410397,5107284,6.4350352,2,0,1,45286,0,0,.70112079,.55369073,1.0380835e-07,1.0545652e-07,0,0,0,0,0,0,3,9,27,6.2617817,45286,2,4970756,109.12333,102.0325,2,0,0,0,0,0,2,1,3,6.4237766,2,5246485,3,1.1687525e-07,1.0904795e-07,0,0,0,0,0,0,0,0,910,936.34503,181950.48,.0051461528,50528.734,.27770597,,,2.4549884e-08
Papua New Guinea,910,0,0,1999,3,9,27,.65308297,5246485,6.4237766,2,0,1,45286,0,0,.74410397,.42651737,1.1074511e-07,1.0904795e-07,1,0,0,1,.65308297,.65308297,4,16,64,6.4350352,45286,2,5107284,106.45417,109.12333,2,.65308297,.65308297,.65308297,0,0,3,0,2,5.7033634,2,5387613,1,1.0545652e-07,1.0500664e-07,1,1,1,0,.65308297,.65308297,.65308297,0,910,1930.9596,230885.38,.0083632823,81378,.35246062,,,-2.6995210e-08
Papua New Guinea,910,0,0,2000,4,16,64,.68974692,5387613,5.7033634,2,0,1,45286,0,0,.65308297,.4757508,1.0441340e-07,1.0500664e-07,0,0,0,0,0,0,1,1,1,6.4237766,45286,2,5246485,110.07417,106.45417,2,0,0,0,0,0,1,0,3,5.0852647,2,5530340,2,1.0904795e-07,1.0583041e-07,0,0,0,0,0,0,0,0,910,51563.563,402032.09,.12825733,107284.9,.26685655,,,6.4918071e-09
Papua New Guinea,910,0,0,2001,5,25,125,.7386058,5530340,5.0852647,2,0,1,45286,0,0,.68974692,.54553854,1.0583823e-07,1.0583041e-07,0,0,0,0,.7386058,.7386058,2,4,8,5.7033634,45286,2,5387613,116.35583,110.07417,2,0,0,.7386058,0,0,2,0,1,5.1162877,2,5674695,6,1.0500664e-07,1.0315087e-07,1,0,1,0,.7386058,0,.7386058,0,910,,,,,,,,-1.3428934e-08
Papua New Guinea,910,0,0,2002,6,36,216,.86345983,5674695,5.1162877,2,0,1,45286,0,0,.7386058,.74556285,1.0398977e-07,1.0315087e-07,0,0,0,0,.86345983,.86345983,3,9,27,5.0852647,45286,2,5530340,115.44833,116.35583,2,0,0,.86345983,0,0,6,1,2,4.7927308,3,5820702,2,1.0583041e-07,1.0115458e-07,1,0,1,0,.86345983,0,.86345983,0,910,,,,,,,,-1.3337051e-08
Papua New Guinea,910,0,0,2003,7,49,343,.87862766,5820702,4.7927308,3,0,1,45286,0,0,.86345983,.77198654,9.3941622e-08,1.0115458e-07,0,0,0,1,0,0,4,16,64,5.1162877,45286,2,5674695,106.73666,115.44833,2,0,.87862766,.87862766,0,0,2,0,6,4.8313332,3,5968515,2,1.0315087e-07,9.1582429e-08,1,0,1,0,.87862766,0,.87862766,0,910,0,219146.55,0,44136.301,.20140085,,,-1.9008924e-08
Papua New Guinea,910,0,0,2004,8,64,512,.8717885,5968515,4.8313332,3,0,1,45286,0,0,.87862766,.76001519,9.3964850e-08,9.1582429e-08,1,0,0,0,0,.8717885,5,25,125,4.7927308,45286,3,5820702,101.31084,106.73666,3,.8717885,0,0,0,0,2,1,2,5.0788956,3,6118202,3,1.0115458e-07,9.0984145e-08,1,0,1,0,.8717885,0,.8717885,0,910,0,465758.63,0,36715.137,.078828678,.011650538,.000016860171,-1.2521113e-08
Papua New Guinea,910,0,0,2005,9,81,729,.84692496,6118202,5.0788956,3,0,1,45286,0,0,.8717885,.71728188,8.5855568e-08,9.0984145e-08,1,0,0,1,0,.84692496,1,1,1,4.8313332,45286,3,5968515,99.999168,101.31084,3,.84692496,.84692496,.84692496,0,0,3,0,2,5.3080845,3,6269638,6,9.1582429e-08,8.2502339e-08,1,0,1,0,.84692496,0,.84692496,0,910,0,165005.47,0,46370.238,.28102243,.019436322,.023770437,-2.1894710e-08
Papua New Guinea,910,0,0,2006,10,100,1000,.8149175,6269638,5.3080845,3,0,1,45286,0,0,.84692496,.66409051,8.0027554e-08,8.2502339e-08,0,0,0,0,0,0,1,1,1,5.0788956,45286,3,6118202,99.859169,99.999168,3,0,0,0,0,0,6,0,3,4.6072674,3,6422574,1,9.0984145e-08,7.7753413e-08,1,0,1,0,.8149175,0,.8149175,0,910,0,281890.53,0,1225.8606,.0043487116,.036449935,.16450104,-1.3845505e-08
Papua New Guinea,910,0,0,2007,11,121,1331,.81391609,6422574,4.6072674,3,0,1,45286,0,,.8149175,.66245937,7.4738310e-08,7.7753413e-08,0,0,0,0,0,0,2,4,8,5.3080845,45286,3,6269638,96.339996,99.859169,3,0,0,0,0,0,1,0,6,,,,2,8.2502339e-08,7.2716020e-08,1,0,1,0,.81391609,0,.81391609,0,910,0,214994.11,0,36682.688,.17062183,.062336631,.12663631,-1.3126567e-08
Papua New Guinea,910,0,0,2008,12,144,1728,,,,,,,45286,,,.81391609,,7.0358610e-08,7.2716020e-08,0,0,0,0,,,3,9,27,4.6072674,45286,3,6422574,94.114998,96.339996,3,,,,,,2,,1,,,,,7.7753413e-08,,0,0,0,0,,,,,910,,,,,,.088137187,.2487362,
Vanuatu,935,0,0,1970,1,1,1,.85415256,86013,14.95717,,1,1,1219,0,0,,.72957659,,,0,0,0,0,0,0,1,1,1,,,,,138.04584,,,0,0,0,0,0,0,0,,14.572776,,88743,0,,0,0,0,0,0,0,0,0,0,935,,,,,,,,
Vanuatu,935,0,0,1971,2,4,8,.61333454,88743,14.572776,,1,1,1219,0,0,.85415256,.37617925,0,0,0,0,0,0,0,0,2,4,8,14.95717,1219,,86013,134.12083,138.04584,,0,0,0,0,0,0,0,0,13.901378,,91641,3,,0,0,0,0,0,0,0,0,0,935,,,,,,,,0
Vanuatu,935,0,0,1972,3,9,27,.90923941,91641,13.901378,,1,1,1219,0,0,.61333454,.8267163,0,0,0,0,0,0,0,0,3,9,27,14.572776,1219,,88743,123.985,134.12083,,0,0,0,0,0,3,0,0,15.052551,,94674,0,0,0,0,0,0,0,0,0,0,0,935,,,,,,,,0
Vanuatu,935,0,0,1973,4,16,64,.94372666,94674,15.052551,,1,1,1219,0,0,.90923941,.89061999,0,0,0,0,0,0,0,0,4,16,64,13.901378,1219,,91641,112.57584,123.985,,0,0,0,0,0,0,0,3,20.252567,,97799,0,0,0,0,0,0,0,0,0,0,0,935,3016.1843,5675.2539,.53146243,0,0,,,0
Vanuatu,935,0,0,1974,5,25,125,.49031377,97799,20.252567,,1,1,1219,0,0,.94372666,.24040759,0,0,0,0,0,0,0,0,5,25,125,15.052551,1219,,94674,107.53333,112.57584,,0,0,0,0,0,0,0,0,19.022787,,100977,1,0,0,0,0,0,0,0,0,0,0,935,3707.6023,5966.0854,.62144637,0,0,,,0
Vanuatu,935,0,0,1975,6,36,216,.65239179,100977,19.022787,,1,1,1219,0,0,.49031377,.42561504,0,0,0,0,0,0,0,0,6,36,216,20.252567,1219,,97799,105.59583,107.53333,,0,0,0,0,0,1,0,0,17.894321,,104210,0,0,0,0,0,0,0,0,0,0,0,935,0,968.67822,0,0,0,,,0
Vanuatu,935,0,0,1976,7,49,343,.47409505,104210,17.894321,,1,1,1219,0,0,.65239179,.22476612,0,0,0,0,0,0,0,0,7,49,343,19.022787,1219,,100977,106.23083,105.59583,,0,0,0,0,0,0,0,1,16.671167,,107495,1,0,0,0,0,0,0,0,0,0,0,935,0,3443.5667,0,0,0,,,0
Vanuatu,935,0,0,1977,8,64,512,.6550504,107495,16.671167,,1,1,1219,0,0,.47409505,.42909104,0,0,0,0,0,0,.6550504,0,8,64,512,17.894321,1219,,104210,104.23333,106.23083,,0,0,0,0,0,1,0,0,18.257021,,110784,0,0,0,0,0,0,0,0,0,0,0,935,5744.458,8000.4458,.71801722,0,0,,,0
Vanuatu,935,0,0,1978,9,81,729,.73849022,110784,18.257021,,1,1,1219,0,0,.6550504,.54536784,0,0,0,0,0,0,.73849022,0,9,81,729,16.671167,1219,,107495,95.864166,104.23333,,0,0,0,0,0,0,0,1,17.91239,,114017,1,0,0,0,0,0,0,0,0,0,0,935,10923.225,14063.695,.77669662,0,0,,,0
Vanuatu,935,0,0,1979,10,100,1000,.43754965,114017,17.91239,,1,1,1219,0,0,.73849022,.1914497,0,0,0,0,0,0,0,0,10,100,1000,18.257021,1219,,110784,96.933334,95.864166,,0,0,0,0,0,1,0,0,15.860727,2,117155,0,0,1.2909992e-07,0,0,0,0,0,0,0,0,935,9053.6816,14067.442,.64359117,0,0,,,6.4549960e-07
Vanuatu,935,0,0,1980,11,121,1331,.42913416,117155,15.860727,2,1,1,1219,0,0,.43754965,.18415613,1.6137490e-07,1.2909992e-07,0,0,0,0,0,0,11,121,1331,17.91239,1219,,114017,98.853333,96.933334,2,0,0,0,0,0,0,0,1,15.732719,2,120183,2,0,2.7161346e-07,0,0,0,0,0,0,0,0,935,10842.057,45408.727,.23876593,0,0,,,5.8346779e-07
